OBJECTID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,NonContrib,NonContr_1,AreaSqKm,AreaAcres,GNIS_ID,Name,States,HUC12,HUType,HUMod,ToHUC,HUC4,HUC6,HUC8,HUC10,HUC4_Name,HUC6_Name,HUC8_Name,HUC10_Name,Shape_Leng,Shape_Area,test_count,test_sum,test_mean
"340",{196954B9-4AA5-4795-B9BC-DB3A324C62F1},,,,,2013-01-18,"0","0",59.740000000000002,14761.190000000000509,,Hay Meadow Branch-South Branch Patapsco River,MD,"020600031002",S,NM,"020600031004","0206","020600","02060003","0206000310",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,South Branch Patapsco River,67154.473349727471941,100048998.825929403305054,66366.000000000000000,60.000000000000000,0.000904077389025
"341",{182F0758-1747-4999-9F8E-4DE1ACF74868},,,,,2013-01-18,"0","0",47.640000000000001,11771.719999999999345,,Piney Run,MD,"020600031003",S,NM,"020600031004","0206","020600","02060003","0206000310",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,South Branch Patapsco River,60917.326982239872450,79893351.190495848655701,52954.000000000000000,1292.000000000000000,0.024398534577180
"342",{F6CB4193-BE7E-4EBC-88CC-C0E99CAE9410},,,,,2013-01-18,"0","0",65.079999999999998,16080.790000000000873,,Piney Branch-South Branch Patapsco River,MD,"020600031004",S,NM,"020600031101","0206","020600","02060003","0206000310",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,South Branch Patapsco River,66837.022982786133070,109010129.762118771672249,72303.000000000000000,56.000000000000000,0.000774518346403
"343",{5DC1B458-ECA8-478D-95F8-6ADE05A1FE4B},,,,,2013-01-18,"0","0",120.159999999999997,29691.979999999999563,,Brice Run-Patapsco River,MD,"020600031101",S,NM,"020600031102","0206","020600","02060003","0206000311",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,Patapsco River,71827.074484417229542,200998698.409446984529495,133522.000000000000000,305.000000000000000,0.002284267761118
"344",{5DDCC308-BA8D-4AF9-B6E0-B19219F4D2F0},,,,,2013-01-18,"0","0",111.959999999999994,27666.750000000000000,,Deep Run-Patapsco River,MD,"020600031102",S,NM,"020600031103","0206","020600","02060003","0206000311",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,Patapsco River,70126.035885560937459,186679184.681083232164383,124423.000000000000000,105.000000000000000,0.000843895421265
"345",{5F1920B2-786A-4BE1-B9D6-91183A00939D},,,,,2013-01-18,"0","0",52.649999999999999,13009.760000000000218,,Herbert Run-Patapsco River,MD,"020600031103",S,UA,"020600031203","0206","020600","02060003","0206000311",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,Patapsco River,45752.747976631580968,87879856.930971592664719,58496.000000000000000,1073.000000000000000,0.018343134573304
"346",{421CE2D9-A6E6-49EB-8332-69940B8BCEEE},,,,,2013-01-18,"0","0",149.900000000000006,37041.029999999998836,,Jones Falls,MD,"020600031201",S,UA,"020600031203","0206","020600","02060003","0206000312",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,Patapsco River-Frontal Chesapeake Bay,89165.464775175147224,251303928.422986268997192,166568.000000000000000,578.000000000000000,0.003470054272129
"347",{5B3B63F6-D8A0-41E5-A57F-DF64C6AE11C9},,,,,2013-01-18,"0","0",97.370000000000005,24060.180000000000291,,Curtis Creek-Curtis Bay,MD,"020600031202",S,UA,"020600031203","0206","020600","02060003","0206000312",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,Patapsco River-Frontal Chesapeake Bay,62705.536676224051917,162229319.369919061660767,108185.000000000000000,7019.000000000000000,0.064879604381384
"348",{C4277EA6-3BB2-4869-A75A-2BC124281BE3},,,,,2013-01-18,"0","0",81.670000000000002,20180.009999999998399,,Northwest Harbor-Patapsco River,MD,"020600031203",S,"UA,TF","020600031204","0206","020600","02060003","0206000312",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,Patapsco River-Frontal Chesapeake Bay,71091.793020220982726,136409805.314857929944992,90748.000000000000000,28270.000000000000000,0.311522017014149
"349",{8F3C792A-D2D0-44FC-9F6C-4CAA7FB8B94A},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",160.090000000000003,39558.040000000000873,,Patapsco River-Frontal Chesapeake Bay,MD,"020600031204",F,TF,"020600010000","0206","020600","02060003","0206000312",Upper Chesapeake,Upper Chesapeake,Gunpowder-Patapsco,Patapsco River-Frontal Chesapeake Bay,101011.023978468452697,266815751.266961604356766,177865.000000000000000,69345.000000000000000,0.389874342900514
"350",{BD3781B2-FE65-4209-89ED-C5AEFC3B49A6},,,,,2013-01-18,"0","0",60.140000000000001,14860.489999999999782,,Cattail Creek-Magothy River,MD,"020600040101",S,NM,"020600040102","0206","020600","02060004","0206000401",Upper Chesapeake,Upper Chesapeake,Severn,Magothy River-Frontal Chesapeake Bay,55750.958056534225761,99973926.161326900124550,66829.000000000000000,4739.000000000000000,0.070912328480151
"351",{56903774-E3E5-4C2E-9FBD-769F89C14C40},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",61.950000000000003,15308.729999999999563,,Sillery Bay-Frontal Chesapeake Bay,MD,"020600040102",F,NM,"020600010000","0206","020600","02060004","0206000401",Upper Chesapeake,Upper Chesapeake,Severn,Magothy River-Frontal Chesapeake Bay,55068.178154619738052,102915650.447315797209740,68838.000000000000000,28507.000000000000000,0.414117202707807
"352",{38D4FE53-6D22-41F4-A9F6-F50EBADE1C2B},,,,,2013-01-18,"0","0",65.640000000000001,16221.139999999999418,,Severn Run,MD,"020600040201",S,NM,"020600040202","0206","020600","02060004","0206000402",Upper Chesapeake,Upper Chesapeake,Severn,Severn River-Frontal Chesapeake Bay,52454.733891267154831,109150087.414768412709236,72927.000000000000000,88.000000000000000,0.001206686138193
"353",{229C946E-2E44-4EC3-B1CA-7A7FA70484E8},,,,,2013-01-18,"0","0",53.399999999999999,13194.489999999999782,,Round Bay-Severn River,MD,"020600040202",S,NM,"020600040203","0206","020600","02060004","0206000402",Upper Chesapeake,Upper Chesapeake,Severn,Severn River-Frontal Chesapeake Bay,52071.542112455361348,88675794.846808329224586,59325.000000000000000,14997.000000000000000,0.252793931731985
"354",{0AECDB40-7123-4712-B47B-CDEA51D37E2A},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",103.469999999999999,25567.049999999999272,,Severn River-Frontal Chesapeake Bay,MD,"020600040203",F,TF,"020600010000","0206","020600","02060004","0206000402",Upper Chesapeake,Upper Chesapeake,Severn,Severn River-Frontal Chesapeake Bay,83575.745087033239543,171516775.314530491828918,114948.000000000000000,32885.000000000000000,0.286085882312002
"355",{13353623-9798-4079-BAF9-990A5D949368},,,,,2013-01-18,"0","0",54.609999999999999,13494.959999999999127,,Beacon Ridge Branch-North River,MD,"020600040301",S,NM,"020600040302","0206","020600","02060004","0206000403",Upper Chesapeake,Upper Chesapeake,Severn,South River-Chesapeake Bay,49458.491821878997143,90563853.608038187026978,60693.000000000000000,197.000000000000000,0.003245843837016
"356",{D150E4D2-DCFB-4BDD-9FA1-DB83DFA0564E},,,,,2013-01-18,"0","0",116.290000000000006,28735.419999999998254,,Beards Creek-South River,MD,"020600040302",S,TF,"020600010000","0206","020600","02060004","0206000403",Upper Chesapeake,Upper Chesapeake,Severn,South River-Chesapeake Bay,90317.999690075375838,192516578.070944994688034,129202.000000000000000,26445.000000000000000,0.204679494125478
"357",{E9ECF521-3DAD-446D-B3AB-4D09BFBE39E7},,,,,2013-01-18,"0","0",84.310000000000002,20833.049999999999272,,Rhode River-West River,MD,"020600040401",S,TF,"020600010000","0206","020600","02060004","0206000404",Upper Chesapeake,Upper Chesapeake,Severn,Herring Bay-Frontal Chesapeake Bay,53056.356709327446879,139259963.849678426980972,93678.000000000000000,20940.000000000000000,0.223531672324345
"358",{8031054F-E17C-4B0A-9CA8-F02F5A2F2A24},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",152.340000000000003,37643.989999999997963,,Tracys Creek-Frontal Chesapeake Bay,MD,"020600040402",F,TF,"020600010000","0206","020600","02060004","0206000404",Upper Chesapeake,Upper Chesapeake,Severn,Herring Bay-Frontal Chesapeake Bay,137002.331324366445187,250754385.849310040473938,169258.000000000000000,38013.000000000000000,0.224586134776495
"359",{B5764AA0-04A1-49A3-AA5E-B4FF62AA7AA6},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",111.069999999999993,27445.509999999998399,,Parkers Creek-Frontal Chesapeake Bay,MD,"020600040403",F,TF,"020600010000","0206","020600","02060004","0206000404",Upper Chesapeake,Upper Chesapeake,Severn,Herring Bay-Frontal Chesapeake Bay,140033.219751915632514,181644898.729961156845093,123408.000000000000000,23846.000000000000000,0.193228964086607
"360",{91431206-C5FB-489C-9831-9464EA2612C6},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",91.709999999999994,22663.250000000000000,,Saint Jerome Creek-Frontal Chesapeake Bay,MD,"020600040404",F,TF,"020600010000","0206","020600","02060004","0206000404",Upper Chesapeake,Upper Chesapeake,Severn,Herring Bay-Frontal Chesapeake Bay,106058.977466888085473,148693571.284938901662827,101922.000000000000000,28608.000000000000000,0.280685229881674
"361",{F0D39A34-748A-4741-9F57-CBFF71862086},,,,,2013-01-18,"0","0",87.719999999999999,21676.290000000000873,,Upper Mason Branch,MD,"020600050101",S,TF,"020600050102","0206","020600","02060005","0206000501",Upper Chesapeake,Upper Chesapeake,Choptank,Tuckahoe Creek,60280.307286240175017,145838533.365873247385025,97473.000000000000000,99.000000000000000,0.001015665876704
"362",{368F26C6-2EAC-41F0-A528-F97D02928460},,,,,2013-01-18,"0","0",47.680000000000000,11781.040000000000873,,Lower Mason Branch,MD,"020600050102",S,TF,"020600050104","0206","020600","02060005","0206000501",Upper Chesapeake,Upper Chesapeake,Choptank,Tuckahoe Creek,41272.391178649020731,79091379.863074630498886,52972.000000000000000,520.000000000000000,0.009816506833799
"363",{CFBB7916-C6D8-4AC4-A04A-419629E01541},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",56.570000000000000,13978.219999999999345,,Jarmans Branch,MD,"020600050103",S,TF,"020600050104","0206","020600","02060005","0206000501",Upper Chesapeake,Upper Chesapeake,Choptank,Tuckahoe Creek,45636.434041213193268,93920597.276178747415543,62824.000000000000000,130.000000000000000,0.002069272889342
"364",{0852DBD4-0E73-485F-A08A-2A6D54492D3A},,,,,2013-01-18,"0","0",97.099999999999994,23993.240000000001601,,Norwich Creek-Tuckahoe Creek,MD,"020600050104",S,TF,"020600050105","0206","020600","02060005","0206000501",Upper Chesapeake,Upper Chesapeake,Choptank,Tuckahoe Creek,61236.062512454176613,160804070.029193937778473,107894.000000000000000,423.000000000000000,0.003920514579124
"365",{F52EFEB1-9A53-4567-8757-BE78D0D05275},,,,,2013-01-18,"0","0",110.609999999999999,27332.259999999998399,,Jadwins Creek-Tuckahoe Creek,MD,"020600050105",S,TF,"020600050206","0206","020600","02060005","0206000501",Upper Chesapeake,Upper Chesapeake,Choptank,Tuckahoe Creek,64437.187133718063706,182774194.424734294414520,122908.000000000000000,3712.000000000000000,0.030201451492173
"366",{D322A2CA-46C6-442A-80B3-9F2DCED3CA3D},,,,,2013-01-18,"0","0",66.709999999999994,16483.840000000000146,,Forge Branch-Choptank River,MD,"020600050204",S,TF,"020600050205","0206","020600","02060005","0206000502",Upper Chesapeake,Upper Chesapeake,Choptank,Watts Creek-Choptank River,50872.753622927848483,110564076.692990168929100,74120.000000000000000,159.000000000000000,0.002145169994603
"367",{1FB5A501-FDCA-4A3A-9E53-F04B04C6B95F},,,,,2013-01-18,"0","0",58.799999999999997,14528.940000000000509,,Kings Creek,MD,"020600050301",S,TF,"020600050302","0206","020600","02060005","0206000503",Upper Chesapeake,Upper Chesapeake,Choptank,Huntington Creek-Choptank River,44207.502347905821807,96979409.080000832676888,65335.000000000000000,307.000000000000000,0.004698859722966
"368",{CAA2E048-6D6F-47F2-89C8-3EE040E7FA0A},,,,,2013-01-18,"0","0",78.189999999999998,19322.200000000000728,,Williams Creek-Choptank River,MD,"020600050302",S,NM,"020600050304","0206","020600","02060005","0206000503",Upper Chesapeake,Upper Chesapeake,Choptank,Huntington Creek-Choptank River,59539.515424856013851,128846091.690647214651108,86880.000000000000000,4853.000000000000000,0.055858655616943
"369",{BB5FE92B-86B8-4727-A3EE-BEADC43012ED},,,,,2013-01-18,"0","0",62.149999999999999,15358.000000000000000,,Hunting Creek,MD,"020600050303",S,NM,"020600050304","0206","020600","02060005","0206000503",Upper Chesapeake,Upper Chesapeake,Choptank,Huntington Creek-Choptank River,47031.457974069489865,102180285.119861915707588,69046.000000000000000,1162.000000000000000,0.016829360136720
"370",{23AAB9B3-C0EF-450D-8204-36CF02D6D263},,,,,2013-01-18,"0","0",115.810000000000002,28616.869999999998981,,Marsh Creek-Choptank River,MD,"020600050304",S,NM,"020600050501","0206","020600","02060005","0206000503",Upper Chesapeake,Upper Chesapeake,Choptank,Huntington Creek-Choptank River,67468.732234927592799,190437277.336543768644333,128654.000000000000000,11666.000000000000000,0.090677320565237
"371",{B54B007C-BB51-4226-B14B-AF5D41AE637C},,,,,2013-01-18,"0","0",100.019999999999996,24715.630000000001019,,Fishing Creek-Little Choptank River,MD,"020600050401",S,TF,"020600050402","0206","020600","02060005","0206000504",Upper Chesapeake,Upper Chesapeake,Choptank,Little Choptank River,64731.708407715457724,163764269.444050818681717,111126.000000000000000,20446.000000000000000,0.183989345427713
"372",{121562DA-4AAA-43F0-8A66-ED0F612CED18},,,,,2013-01-18,"0","0",145.849999999999994,36041.480000000003201,,Slaughter Creek-Little Choptank River,MD,"020600050402",F,TF,"020600050508","0206","020600","02060005","0206000504",Upper Chesapeake,Upper Chesapeake,Choptank,Little Choptank River,79333.792192256325507,238581197.616235703229904,162072.000000000000000,77711.000000000000000,0.479484426674564
"373",{83E81D03-4245-4B7C-9E40-95200DF78B18},,,,,2013-01-18,"0","0",79.049999999999997,19533.919999999998254,,Warwick River-Choptank River,MD,"020600050501",S,TF,"020600050502","0206","020600","02060005","0206000505",Upper Chesapeake,Upper Chesapeake,Choptank,Choptank River-Frontal Chesapeake Bay,56669.889804222999373,129731871.887895166873932,87854.000000000000000,12802.000000000000000,0.145719033851617
"374",{7BB18F56-E992-4FCD-8AA4-6F4A778CFB14},,,,,2013-01-18,"0","0",72.250000000000000,17854.020000000000437,,Bolingbroke Creek-Choptank River,MD,"020600050502",S,TF,"020600050503","0206","020600","02060005","0206000505",Upper Chesapeake,Upper Chesapeake,Choptank,Choptank River-Frontal Chesapeake Bay,55192.316804481393774,118448311.966821774840355,80279.000000000000000,23543.000000000000000,0.293264739221963
"375",{5A8A31FF-80C8-4AD0-920E-84E139ADC3E2},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",102.159999999999997,25244.229999999999563,,La Trappe Creek-Choptank River,MD,"020600050503",S,TF,"020600050508","0206","020600","02060005","0206000505",Upper Chesapeake,Upper Chesapeake,Choptank,Choptank River-Frontal Chesapeake Bay,55239.174816071084933,167565612.924887835979462,113515.000000000000000,50464.000000000000000,0.444557987931110
"376",{3E7EDF3C-A490-4F2A-BC60-7EA6576AD444},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",41.049999999999997,10143.149999999999636,,Southwest Branch Western Branch Patuxent River,MD,"020600060301",S,NM,"020600060302","0206","020600","02060006","0206000603",Upper Chesapeake,Upper Chesapeake,Patuxent,Western Branch Patuxent River,44557.855037067114608,67827119.547286197543144,45614.000000000000000,89.000000000000000,0.001951155347043
"377",{A60A4E2D-56F8-4471-8E6E-759405B2EB67},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",78.969999999999999,19512.970000000001164,,Northwest Branch Western Branch Patuxent River,MD,"020600060302",S,NM,"020600060304","0206","020600","02060006","0206000603",Upper Chesapeake,Upper Chesapeake,Patuxent,Western Branch Patuxent River,58844.493365265770990,130712026.822788923978806,87746.000000000000000,327.000000000000000,0.003726665602990
"378",{676EA62B-DA97-4B2D-95B6-8F3308FA3F1C},,,,,2013-01-18,"0","0",60.380000000000003,14920.479999999999563,,Collington Branch,MD,"020600060303",S,NM,"020600060304","0206","020600","02060006","0206000603",Upper Chesapeake,Upper Chesapeake,Patuxent,Western Branch Patuxent River,67144.254769007588038,99829456.084628298878670,67071.000000000000000,201.000000000000000,0.002996824260858
"379",{309925F1-A473-415F-986D-DEC80523F7DA},,,,,2013-01-18,"0","0",108.909999999999997,26912.860000000000582,,Charles Branch-Western Branch Patuxent River,MD,"020600060304",S,NM,"020600060403","0206","020600","02060006","0206000603",Upper Chesapeake,Upper Chesapeake,Patuxent,Western Branch Patuxent River,66444.846172543548164,179625317.318866103887558,121016.000000000000000,407.000000000000000,0.003363191644080
"380",{A03AE033-C0C6-4BBB-B0AB-DDC15FA9E8E4},,,,,2013-01-18,"0","0",125.390000000000001,30985.470000000001164,,Horsepen Branch-Patuxent River,MD,"020600060401",S,"DM,TF","020600060402","0206","020600","02060006","0206000604",Upper Chesapeake,Upper Chesapeake,Patuxent,Upper Patuxent River,83736.128992704747361,208191872.515305578708649,139340.000000000000000,533.000000000000000,0.003825175828908
"381",{727D6F9F-2FD8-424A-AF46-A697179B207B},,,,,2013-01-18,"0","0",103.319999999999993,25531.259999999998399,,Stocketts Run-Patuxent River,MD,"020600060402",S,TF,"020600060403","0206","020600","02060006","0206000604",Upper Chesapeake,Upper Chesapeake,Patuxent,Upper Patuxent River,71881.000959535696893,170971548.781825691461563,114818.000000000000000,167.000000000000000,0.001454475779059
"382",{9350CA74-C43A-49CE-AA05-AC15F8B4853A},,,,,2013-01-18,"0","0",83.319999999999993,20589.409999999999854,,Wilson Owens Branch-Patuxent River,MD,"020600060403",S,NM,"020600060502","0206","020600","02060006","0206000604",Upper Chesapeake,Upper Chesapeake,Patuxent,Upper Patuxent River,56120.251496726559708,137537947.756466925144196,92577.000000000000000,1054.000000000000000,0.011385117253746
"383",{0E4DF74E-B14C-4848-B6B3-00D4704F60E6},,,,,2013-01-18,"0","0",50.020000000000003,12360.159999999999854,,Lyons Creek,MD,"020600060501",S,NM,"020600060502","0206","020600","02060006","0206000605",Upper Chesapeake,Upper Chesapeake,Patuxent,Middle Patuxent River,48424.607259067321138,82427481.856453105807304,55587.000000000000000,79.000000000000000,0.001421195603289
"384",{CF352971-E29C-4525-9F38-DB83BFC08201},{398C29E1-B69C-4748-A790-3729C5B5D492},,,,2017-10-17,"0","0",87.670000000000002,21663.549999999999272,,Broad Creek-Frontal Choptank River,MD,"020600050505",F,TF,"020600050508","0206","020600","02060005","0206000505",Upper Chesapeake,Upper Chesapeake,Choptank,Choptank River-Frontal Chesapeake Bay,67408.186396747711115,144310994.922427564859390,97426.000000000000000,46776.000000000000000,0.480118243590007
